5.924172545500236975e-01 1.112496540151122759e-01 4.802925848508283191e-01 8.494431527137245030e-01 -1.228131846612788985e-01 -1.571245147864279046e+00 8.097982089069606371e-01 1.129473460526859041e+00 -7.524711194980722162e-01 1.808540778022508899e+00
-1.414105579459797868e-01 -1.759668218613704704e-01 -3.049182217832591135e-01 -4.620720273620580465e-01 5.798047848071560262e-01 1.808710124156301391e-01 -1.253758642301956439e+00 1.159211242554443855e+00 -3.177757149525328034e-02 1.662003367594267367e+00
3.380583672057415612e-01 4.443241988460889802e-01 6.778425317570444530e-01 -1.737878453467472495e+00 1.388288507285095008e+00 -2.620851039114282965e+00 1.639971212375499920e+00 -2.141623629599128442e+00 3.528856735166439051e+00 3.822803246822756296e-01
5.842579716573343962e-01 8.079493737776162199e-01 8.438618559853777734e-01 5.121753525896697301e-01 1.711265913911599323e+00 -6.685287905770299632e-01 7.829632926277052540e-01 -7.483866551490245822e-01 -4.322865408354732986e-01 -1.348904859449086446e+00
1.776256272644990142e-01 1.429126039865744879e-01 -1.421222014776409415e+00 -5.513392619246442194e-01 1.466581824413176971e+00 1.043424246018743728e+00 1.124310036932924639e+00 3.595743699650406078e-01 -1.198792272104414414e+00 -1.812190539948535406e+00
-8.355903566427675955e-01 1.975836425630847382e+00 -5.155996063130094953e-01 6.957855566334170128e-01 3.589091802788130781e-01 4.990901320262258745e-01 -9.604704581370298033e-01 2.662712786497957174e-01 1.553727931411214236e+00 1.771693642998921181e+00
-8.590641135278118679e-01 1.970058727627651274e-01 -1.710867892417039959e+00 9.627239295000362962e-02 -1.352302383583796175e+00 -4.719366737228145037e-01 1.025676310788422363e+00 4.977355218893321220e-01 -5.458442005921597673e-01 2.021579476875399628e+00
1.476908285330722048e+00 -4.519921497939868305e-01 -2.077688019258378677e-02 -4.970535335279441941e-02 9.997077659868138788e-01 -6.749737743847455951e-01 -6.387296842093919125e-01 1.163473877538831358e+00 -4.660724711904685735e-01 5.469624611652157409e-01
6.019001352631734303e-01 5.524239359992892950e-01 -6.134984963527103513e-02 6.280061474502576235e-01 5.074851309388676013e-01 -1.853107639267824736e-01 9.637893313077551538e-02 1.099394172619764659e-01 1.168788486508342689e-01 -6.846164375897038079e-01
-1.617050470739010704e-01 1.150249889486112842e+00 -1.842088814006966446e+00 -6.743433456026577399e-01 7.345606139713209970e-01 8.483235302627862850e-01 -3.504395441998091609e-01 6.235827226338954699e-01 1.230067046804942610e+00 -8.445917095871525726e-01
6.767623938525642036e-01 -7.972169781100779673e-01 1.489409476798450038e+00 1.317736821063613950e-01 5.471415916024576775e-01 -1.710597719344200407e-01 3.873295165043700305e-01 2.992603491915206693e+00 1.646065702528541341e-01 -1.656136848031052738e-02
3.175055500795046504e-01 -1.481752265069730679e-01 8.667467661566284898e-01 4.730110159455600538e-01 -1.460594400896743916e-01 -1.783451333093623581e-01 -3.742339833362673951e-01 -8.626614065322265601e-01 6.413271295977371333e-02 -1.485371147037357398e+00
-3.402930111145069936e-01 1.646861925041386288e-01 8.886557426535152127e-01 1.241843620059502218e+00 -6.515192197443258060e-01 1.247051631590527565e+00 6.762901135586730783e-01 -2.992600664531845922e-01 -6.786759236129596973e-02 -8.665432128260716071e-01
4.079039373978518013e-01 1.840933478996580747e-02 -8.845694355185589330e-01 -5.487998593160281491e-01 -1.214523941598288498e-01 6.311605401968245488e-01 1.905237558127858666e+00 -1.162374824213998903e-01 -6.148964514817357729e-01 3.021361556667828685e-01
-4.519003565882283024e-01 1.788864278355845716e+00 -5.877210627858542313e-01 3.313822709862277449e-01 -1.885398834278380509e+00 -9.548558238070453674e-01 1.276790427435070097e+00 1.247545610506930027e-03 -8.832449628150016441e-01 9.123799530485674492e-01
4.968458844531576379e-01 1.529607753089244238e+00 -6.506155939679766353e-01 -1.068997502056430848e+00 1.641529892551366832e+00 -1.311845894610448982e+00 -7.291086127286653396e-01 9.891139807768150050e-01 -8.172819443935440686e-01 -8.903989129279432386e-04
4.817296226735433007e-01 1.059288289499285884e+00 1.724793422376877716e+00 4.780373361512281205e-01 1.350003490758636460e+00 1.409515608599636760e+00 1.138644614032808589e+00 8.525111194096035572e-01 2.600343033762183342e+00 -1.062899930310415852e+00
6.684231259408616177e-01 9.238489852137565794e-01 1.732454280781918987e+00 1.104236019315143480e+00 -5.831335418905567725e-01 5.464575178945668688e-01 1.076645554209385569e-01 1.791181599180620809e+00 -7.143313266818196450e-01 -9.048990421946908613e-01
-6.685145323891912295e-01 -8.333529738698544076e-01 -1.001499319562131562e+00 1.888396867973437532e+00 -4.393758585247697357e-01 -5.364505818212607080e-01 -6.073130526968644194e-01 9.400237954729684375e-01 -2.640953560321218085e-01 -4.867272837180131595e-01
-1.226406271627850542e+00 -6.475310963064839775e-01 1.937675244864500490e+00 1.033396662214272510e+00 -5.597639737165648333e-01 3.829433393289760068e-01 -6.405689949598964983e-01 1.431292215019088987e+00 2.998751469600047237e-01 1.091382792963920156e+00
1.704080694269480389e+00 -2.883353275726560083e-01 8.284933972024863813e-01 9.824857474110201272e-01 -1.228217083101151408e+00 4.905728005212601217e-01 -2.378369835072273175e-01 -9.034872057177485705e-02 1.979008635880355138e+00 2.674738011768098112e+00
-4.524850710862952652e-01 -1.275051862190992868e-01 -3.695844347987299328e-01 -7.610725080860528680e-01 2.089787549639309516e-01 2.083121570584212101e+00 -1.214346433774116996e+00 9.850220299069964436e-02 -6.355880619688666910e-02 -1.055394255997607056e+00
4.109224503685812158e-01 -2.137554533337607254e-01 -9.939000202710777110e-01 1.839646369649921009e-01 1.280522684480984941e+00 1.909731880177782504e+00 -1.767154534794702414e+00 -4.568868173849183201e-01 9.606747792282889220e-01 5.224292835093343745e-01
-1.094753845158286804e-01 1.600692366870646977e+00 -3.484676448136740934e-01 -8.932115546419963081e-01 7.231063969085238519e-01 -7.338859085741572530e-01 1.625071423797208814e+00 -1.272299345089396905e+00 6.138210530123931752e-02 3.430150296440676039e-01
1.149118770321448491e+00 -1.394367574852222402e+00 -5.347948788157386169e-01 -1.536584629105301469e-01 -3.486537580623025323e-02 -1.648707209673210272e-01 1.475268839532735576e+00 -3.701770564669447650e-01 -9.808335808008298295e-01 -4.742517901071863773e-01
-8.644184360227040731e-01 1.999893072066463606e+00 9.291116063617025356e-01 -7.905396827165033224e-01 -8.904889741954186144e-01 -1.832794268275634852e+00 -6.850660453586311371e-01 2.161554688505291644e+00 -7.543640554671225962e-01 2.184918921409198800e-01
-9.002134866076989816e-02 -3.103722025157628628e-01 -3.394013136644097317e-01 3.482585796625444208e-01 7.666967510704938427e-01 1.343294253420493689e+00 -1.310976375246293568e-01 1.433911113467218001e+00 1.104294584125532497e+00 1.913884350049531724e+00
5.694487479382972506e-01 -1.367101124477627438e+00 -2.201300060588085472e+00 1.299680334171335605e-01 8.461072948372380109e-01 8.205825840879618083e-01 1.918478286057511417e-01 7.562424356646161305e-01 8.766994008537691563e-02 9.547097157469935924e-01
3.827086658245153900e-02 1.298761141191737911e+00 5.086473697784258535e-02 1.181313738688257287e+00 -7.846793531725249071e-01 6.406159461871901994e-01 3.592058947559617632e-01 1.096943543796038645e+00 5.325805608857828721e-01 5.342048812471561492e-01
4.262516614381293145e-01 -1.174987262075207761e+00 -2.753097818687030851e-01 6.607954756260723261e-01 1.176540476475672614e+00 -1.318637552763245679e+00 -9.128571879371584208e-01 1.143866741065155512e+00 1.985810323462073201e+00 1.717209129656318778e+00
1.762838567326373340e+00 1.143955836913770785e+00 1.223219630121205048e+00 -7.025570250460843047e-01 -7.434650351821650016e-01 1.393903825491290993e+00 6.426953751711220741e-01 -2.336080665554538804e-01 1.773144093162822399e+00 -5.114537528550194834e-01
-1.452024610593736775e-01 1.417720107891007997e+00 -6.421615883385539680e-01 7.024759711072696700e-01 5.574041340293001134e-01 2.756269506162248639e+00 6.056907525500334621e-01 4.934911707224244326e-01 -1.562192960107307016e+00 -4.429637871142945715e-01
1.098231263603583141e+00 6.559678508000856834e-01 -1.108792300636517458e-01 1.096997997241511147e+00 1.276910023435953168e+00 1.808671609022598270e+00 -3.338349569530766336e-01 -7.162103121392930927e-01 -1.724637285133383768e+00 1.620376359956784418e-01
6.960339190492523809e-01 -1.187069360613890318e-01 8.203343977073773718e-02 -1.841353432817779689e-01 1.231541843028097993e+00 -2.049228542753342430e-02 2.604775223530024220e-01 6.943921707508612373e-01 -3.548378099970222466e-01 1.265425664344170364e+00
1.844376799695011782e+00 -1.223640146038759369e+00 2.416998676295228354e-01 -5.633877658625242590e-01 1.821892971820570306e+00 5.269874864860846220e-01 2.263734632715896367e-01 3.521069318486340083e-01 -1.028961552437228422e+00 9.221557034881210368e-01
-1.106960714934996703e+00 -1.410493900148502400e+00 -7.809691465198355109e-01 8.909800103230507418e-01 9.040524418195516887e-01 7.802202502851910415e-01 -9.039169265827355915e-01 -2.292217357454759519e+00 2.595855725560844984e-01 1.093531118776167377e+00
-1.926879666312456552e+00 -4.024002560885890367e-01 5.522009758898421827e-02 4.984480722899817251e-02 1.001377467946650696e-01 -5.471884124548888062e-01 1.880730614625227393e+00 -1.561747248610496630e-01 1.602174478370691935e+00 2.528156687003168535e-01
1.291117416689017416e-01 -1.871362609136594690e+00 9.944822586426289857e-02 -5.943047318996591555e-01 1.139719434483105198e+00 -1.087545251671259150e+00 9.051265548496013613e-01 1.437185898251458704e+00 -3.495342485579815417e-01 7.092997011864737855e-01
8.212539669917519047e-01 -1.323293944898961128e+00 -1.619337500759287840e+00 6.098994745005859031e-01 -2.387677554942360669e-01 -1.395553588784562038e+00 -4.123677047406743013e-01 -2.107058437116891003e+00 -1.519519310843711946e+00 -8.746942200766283371e-01
-8.781727680766422683e-02 -1.336117884515977128e+00 1.415496688938097769e+00 1.713843128422182671e+00 2.295052234308910144e+00 1.033393833491665470e+00 -1.999717103353173542e-01 1.223526474128817876e+00 7.494033303372856780e-01 6.493211988605469831e-02
-9.046614874994372835e-02 6.587370083859745984e-01 1.139118758574392931e+00 -5.265836461264269408e-01 2.845311529871878520e+00 3.735117952979034039e-01 -7.390527362094064801e-01 -8.388833430874346186e-01 8.415294119167650022e-01 8.849141684591579904e-02
6.302349107066252953e-01 -8.634019793415078636e-01 6.570280753903778859e-01 7.298507913153399196e-01 -2.107038547499990311e-01 6.744931739286025296e-01 -6.546720249905402245e-01 6.560243599046527985e-01 -1.753423389948419731e+00 -2.077041545091837527e-01
7.988687454357802364e-01 1.680463388675013103e-01 7.831076922797119977e-01 -1.477176700501357798e-01 -8.308319113633648723e-01 4.537998573685131376e-01 6.651518319481983799e-01 -1.363320617920690037e+00 2.654144943100675835e-01 -7.412695737696646248e-01
-2.009373138376780582e-02 1.178941455625496237e+00 2.051896127473927134e+00 -9.378794683491655793e-01 5.394271058302800848e-01 2.281196699713337189e-02 1.780684683685942238e+00 3.995415220667901668e-01 1.272698099138837691e+00 8.707176641270245598e-01
-9.520166529443363501e-01 4.996602536949750761e-01 -1.664796200142552515e-02 -1.447399231992133384e+00 -5.633029487007380487e-01 -9.713208861683312323e-01 3.433825001642760721e-01 -5.527002578237608654e-01 -1.801810669813620480e+00 -1.230143839517930937e+00
1.693325078200090372e+00 -1.387318578502052091e+00 5.919876201213738476e-01 3.752642293299327525e-01 -9.289839585631912144e-02 9.826893980184525645e-02 3.331209531101646970e+00 -5.732133296918942023e-01 -7.837568652874264963e-01 -7.913454702416943265e-01
6.905300275951588018e-01 2.711617348094481628e-01 2.498629121613895165e+00 -1.161818227062579645e+00 -1.212714819414927758e+00 -1.174178970055507198e+00 7.652387058647416862e-02 -1.319106319688305440e-01 -1.414503540933656767e-01 -1.096271999603347869e+00
-1.116730072934832459e-02 2.326298770960552709e+00 6.331529741818051615e-01 1.502764079262890462e+00 -7.222998249033706353e-01 1.922529204511111756e+00 4.182295385194988446e-01 3.412674418573400925e-01 1.032419216395045414e+00 8.590913030005805640e-01
2.677996643534349963e-01 4.163778530162594582e-01 1.090238050960278038e+00 -7.890718731283956622e-01 2.466424776064752855e-01 3.491357895510267123e-02 2.522837005973815661e+00 2.775008215666301958e-01 -1.083030038773892034e+00 -2.663109465718979108e-01
-8.633336706527566795e-01 9.578616579697845079e-01 7.001743379366064390e-01 -1.384298603864306774e-02 -5.555696122593786201e-01 -5.775428154290552785e-01 8.141388611720853374e-01 -3.184438658377408693e-01 -1.082281244815024079e+00 -7.644520116364049711e-01
1.365172608631485041e+00 8.051510559926183808e-01 1.620770522241114397e+00 2.077126344675756187e+00 -3.747371179278319309e-01 8.459707862452180427e-01 -7.215280427918451256e-01 6.266326891776133334e-02 3.529836121604935095e-01 -7.772194249458439508e-01
1.491046903200495155e+00 8.071737582468869743e-01 6.073297566594463293e-01 1.722079326780170394e+00 -9.366868149743390326e-01 6.702684446397476625e-01 -2.037594534800556134e-02 1.566292230932720374e-03 1.360888158209988541e+00 -3.618062308699269702e-01
1.352022905433421185e+00 9.723930533508740037e-01 8.395559627841125971e-02 1.577348458936078224e+00 6.684601948302338892e-01 1.655685876645718313e+00 1.226761032136966412e+00 -3.612349176900269687e-01 2.325917082650136525e+00 8.156855799144938080e-02
1.135374428716089845e+00 1.569027738880718337e-01 9.727030820512609921e-01 -3.277851812944874293e-02 7.735316834285085319e-01 1.500667268351332240e+00 1.033356022524163087e-01 -8.597880032354484614e-01 7.972485687181539715e-01 3.556681497839146722e-02
6.988314439357826702e-01 8.947747601359984371e-01 2.797338009160719730e-01 3.260869828253142311e-01 1.670703447147731391e-01 -4.523842028306618301e-01 -9.101906769690473187e-01 1.624279258642774282e-01 7.983288482145831644e-01 8.043587989079433731e-01
-1.526619795567146429e-02 9.778737751303363535e-01 1.661334335610923363e+00 -3.247807026313986184e-02 -2.750072709772978796e-01 6.904833000518084685e-01 -9.155725858631966751e-01 1.051573489543620621e+00 5.302504146685543818e-01 -1.936401423266408184e+00
-1.422822072235210289e+00 8.395529143190693100e-01 -6.389242096728078302e-01 8.942262737021575703e-01 -8.226182840260635176e-01 -1.780055037298676202e-01 -9.165257894157233243e-02 -1.428019741029035172e+00 1.866582768836067441e+00 -8.064079114609854493e-01
-7.425490801677722130e-01 1.357800099921067316e+00 8.731731721549911285e-01 -1.329099234180664557e-01 8.793214205808829176e-01 2.374875799969172196e-01 -1.061405390738286769e+00 1.956586338082958676e+00 3.203590793769361955e-01 7.037645853319685063e-02
-1.172920428704567142e+00 -5.166313367266546219e-01 4.330876533294465980e-01 4.830248841971095941e-01 7.155946755627697886e-01 8.281715896367827234e-01 3.437502068080839357e-01 1.840984557748211126e+00 8.884155111087782553e-01 1.899964783926322065e+00
-5.125311533899945537e-01 4.849803270637039754e-01 -4.425507552081785478e-01 -2.861580376887818411e-01 -6.956825333274844203e-01 1.565666735343474725e-01 -1.601619135348348044e-01 2.071153727380814491e+00 -5.692962527133154094e-01 8.231315832741402660e-01
-1.871116571814571028e+00 1.305195560448724645e+00 -1.209861152889261771e+00 6.686251709025423096e-02 -1.272252437818376603e+00 -9.393968712640852203e-01 -1.187075791498567012e+00 4.412032943990448763e-01 -2.954350902162753423e-01 7.704713362460130499e-01
1.574157913553627441e+00 1.495736002516419472e+00 1.085895501791792617e+00 7.433610978913905987e-01 -5.987995424411718393e-01 -8.728954832316233592e-01 -1.285735028863352614e-01 -4.905653413680681196e-01 -1.174451546867210761e+00 1.710723975365313343e-01
-2.105276877846568306e-01 3.809557599899920377e-01 8.818216851994242766e-01 -1.538888243298300207e+00 1.563746544390554716e+00 4.573285061188488987e-01 7.731959617592241985e-02 -5.709845437846178262e-01 2.509710183377303339e-01 5.806092487538854208e-01
1.569275849298479741e+00 1.470654855049050580e+00 -4.205740014607197153e-01 -8.299077560471382342e-02 8.735697577830184857e-01 1.377820670907848877e+00 5.012559561620306692e-01 3.667198788950691846e-01 2.667666026402206736e-01 2.126513186398958588e+00
